tokenAddress,CollectionName,Symbol,TokenStandard,TotalSupply,AveragePriceRecent,FloorPriceRecent,RecentTradesCollected,ContractAddress,Chain
0x867ba3c89fb7c8f4d72068859c26d147f5330043,Chubby Little Jiras,CLJ,ERC721,,3976450000000000.0,3015000000000000.0,10.0,,
0x2d92c4f9f75308d0b9b098b142369032e4f901ff,Floor Gen 3,FLOORIII,ERC721,,1.065535e+16,4000000000000000.0,10.0,,
0xcba546636baf517a75d5722c4f711b8deee2f087,Habibis (editions),habed,ERC1155,,3.824e+16,2500000000000000.0,10.0,,
0x77404a316c6b80b086b9098736d152586fdf8d70,Liminals by Travis LeRoy Southworth,LIMINALS,ERC721,,2.0613110056266456e+16,6030000000000000.0,10.0,,
0x032dd2a3c6d234aa9620d65eb618fcdc72be3dbb,HashDemons,HASHDEMONS,ERC721,,1.136675e+16,6000000000000000.0,10.0,,
0xbd3f82a81c3f74542736765ce4fd579d177b6bc5,Jiraverse,PGJ,ERC721,,6416320000000000.0,1690000000000000.0,10.0,,
0xf8c0567cff08bf63736f7544b97a4a18c5c17f00,Skybrook,SKBK,ERC721,,1.218145e+16,1000000000000000.0,10.0,,
0x4530ed5907ceb4e14b0550a28e7d300cc773b92e,The4001Project,EXOP,ERC721,,1.2998e+16,5000000000000000.0,10.0,,
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,PirateApes,BAPC,ERC721,,3504150000000000.0,2311500000000000.0,10.0,,
0xfb3cf61a46a565fb1622ec5f9d42d98ff7f762aa,Ninja Mfers,NFERS,ERC721,,5253950000000000.0,3300000000000000.0,10.0,,
0xa282a31db0eb9d528b5de20d5d927475ca10f356,Polyverse Art by Idriss B.,PABI,ERC721,,6205650000000000.0,2110500000000000.0,10.0,,
0x02deb18267b40c4f12c205f71554acc70a6faf62,Space Pals,PALS,ERC721,,1.81484e+16,1000000000000000.0,10.0,,
0x9168224fd1033ca25aaebae9eff39c92bd15231c,Whales Worldwide (2022),WHALE,ERC721,,1.1601125e+17,2762500000000000.0,10.0,,
0xe7bb385693616c29a9dbc45ab0195d35c8171faa,SEIZON - ZENITH,,ERC1155,,1750000000000000.0,800000000000000.0,10.0,,
0x7c07aafa429d952ac3fde9ca037003edb57ce14e,Mini Monkey Mafia,MMM,ERC721,,6759000000000001.0,10.0,10.0,,
0x8cb05890b7a640341069fb65dd4e070367f4d2e6,Illuminati,TRUTH,ERC721,,5.087518e+16,1.93e+16,10.0,,
0x2e567c2231d44f0cb6513751f1f1afd9a34cc6e3,Ready to BAGC,Ready to BAGC,ERC721,,1.482e+16,2200000000000000.0,10.0,,
0xafed2f17c749ed2705a558966cbbb343ff09e02d,BUTTHEADS,BH,ERC721,,400000000000000.0,400000000000000.0,10.0,,
0x5266c5aca260818be013c80bd9ed5ba0f3d49070,HALFLINGS,HFLS,ERC721,,1020000000000000.0,1000000000000000.0,10.0,,
0xbed93119591166a0e461e73d97c9d814b095c736,ApexWolves,APEX,ERC721,,6158000000000000.0,300000000000000.0,10.0,,
0x60eac2cc7886942b8da0d577f39232bbd5c117d7,DEEKAY edition,DK2,ERC1155,,6.6454695e+17,3.5e+17,10.0,,
0x2f228dc66f863c01a738407aec38169d728f27a2,GuardiansHeedong,GoH,ERC721,,1e+19,5e+18,10.0,,
0xcc98265cd2e662965eee82a6f71cd1550a427beb,HsGenesisPass,HS,ERC721,,1.596175e+16,8040000000000000.0,10.0,,
0x99b539af3af904e257142ac8ed700453f47499b7,Crazy Panthers Party,PANTHERS,ERC721,,2740000000000000.0,100000000000000.0,10.0,,
0x240eb6b465f61dfc965053791f963cd0f0e4fdb0,FuckinTrolls,FKNTRLLS,ERC721,,1.3732e+16,100000000000000.0,10.0,,
0x8826fb90ca996018dc21e8ad104d75406dcdc9ad,Hammies,HG,ERC721,,500000000000000.0,0.0,10.0,,
0xd227df494367a8b769b4bf2bbebd0388a8758741,Degen$ Farm Creatures,CREAT,ERC721,,9.35e+16,2e+16,10.0,,
0xc4c377565a4b9eb6e657c2422bd33b6e4859b041,,,ERC1155,,8861430000000000.0,3015000000000000.0,10.0,,
0xb89a71f1abe992dc71349fc782b393da2b6fb4c2,LootCreatures,LOOTC,ERC721,,1.0662e+17,0.0,10.0,,
0x82f8b200758d2a5cd5d584e8ee06e4182526b0ae,HD Pass,HDPass,ERC1155,,1.117375464e+16,2000000000000000.0,10.0,,
0x45b727e740a82d865d9a90c9b109335e20da1f97,MoonCollective,MOONx,ERC721,,2254700000000000.0,300000000000000.0,10.0,,
0xe6bc938464d1b569945e548738e4778f0078477d,,,ERC1155,,5000000000000000.0,2000000000000000.0,10.0,,
0x962fbebebca2d6e402a97c75146a88e2ca96eced,Fable Dragons by Tyrant,FABLE,ERC721,,5.849603e+16,2.44215e+16,10.0,,
0xab226c1d6a4362423405816851748f1f866f5583,Drago,DRG,ERC721,,1.8929903e+16,30000000000.0,10.0,,
0x61f68f7db9dee422991f410a8d863f538181d7c1,LifeForms by Guggenhiem,LIFE,ERC721,,7.558284e+16,3500000000000000.0,10.0,,
0x0912dad1db4643368b029166af217b8a9818db15,Rotten Bananos,RTBNNO,ERC1155,,1.679511e+16,8542500000000000.0,10.0,,
0x28a11da34a93712b1fde4ad15da217a3b14d9465,Wonders of the First Booster Boxes,WOTFBOOSTER,ERC721,,4.43365e+17,2.5125e+17,10.0,,
0x455f04c9c54fffa699e9f6b1271e857a1f2bddfa,Tafi LootBox,TAFILOOT,ERC721,,2.17454068125e+20,2.17454068125e+20,1.0,,
0x6fd38882861a9610c718146d6bbccbefe9a4ce34,Truchet Styles,TSTYL,ERC721,,1505012000000000.0,0.0,10.0,,
0xee669e0afa6de7f4bb2bff3e1e549274ad21a5dd,Strange Hands,STRGHNDZ,ERC721,,1.276e+16,0.0,10.0,,
0xdc0e48bb3c438f4ac932e265abf0e98706261dc9,DeepSeaJelly,DSJ,ERC721,,1987000000000000.0,1900000000000000.0,10.0,,
0x5795250366655d5f3ad827ecaa50f18da2779cfe,Head of the Dead,HOTD,ERC721,,2.115e+19,2.1e+19,10.0,,
0xe0a5201b88120acb02e420f027c4a1bc6c18fdd0,Night Run by Matto (A film by Zora),NIGHTRUNFILM,ERC721,,3.5696e+16,500000000000000.0,10.0,,
0xf81ead7c021ef1aef78ec1ffe1e4abd0ecdb216d,,,ERC1155,,1.0332385e+17,100000000000000.0,10.0,,
0x47c5b8fac7d795f299298075db6d574eac479ac1,SushiSwag,SUSHI,ERC1155,,7.294e+16,3.1e+16,10.0,,
0xfb5ecf2ebf1b02c26ad1736fd79cab11367de7bb,Pulsar79,PULSAR,ERC721,,2.214e+16,1000000000000000.0,10.0,,
0xbfeb7ceefa666aa3367618ba418c5ce165bb386c,Denzadol,DENZADOL,ERC721,,5.55e+16,3e+16,10.0,,
0xc4d98e7fcd0926c005bab0b14b33b8f647e3a10b,AlleyKatzOfficial,AlleyKatzOfficial,ERC721,,2.8819e+16,400000000000000.0,10.0,,
0x283f687f87a0052696aaa5ab7a31694a3a6762c5,Habibis,Habibis,ERC721,,3.92295e+17,1600000000000000.0,10.0,,
0x9970b37454d7634526531fe5c5441af85e5479c6,Malachite,MALACHITE,ERC721,,3.8035e+18,2.9e+18,10.0,,
0xcfe50e49ec3e5eb24cc5bbce524166424563dd4e,Very long CNP,VLCNP,ERC721,,3440000000000000.0,1500000000000000.0,10.0,,
0x600c411c1195605cc75a7645f2bca782fcfc4d6c,ARBO Heroes,ARBO,ERC721,,1.671695e+16,2600000000000000.0,10.0,,
0x8c3ee12a9984c4d2a2a74034abd9cb1685d13fc4,FrankysDinner,FRANKY,ERC721,,9.371019e+16,8.5425e+16,10.0,,
0x91b38dcbb99dc51125fc73f05217b23575613117,AI Key,AK,ERC721,,4130000000000000.0,1600000000000000.0,10.0,,
0x5bc1d68f6a9aea23f2fb54baf7f67c0662194e9a,Feudalz Animalz,Animalz,ERC721,,1.147e+16,7800000000000000.0,10.0,,
0xe6f64223c763010a856892ec35415e79411dd9f8,MightyNet Genesis Pass,1337,ERC721,,1.944999e+17,1.6e+17,10.0,,
0x010a45801ee731e016aaaa68ee570b9950be0e37,Boneheadz,BONEHEADZ,ERC721,,3730000000000000.0,1100000000000000.0,10.0,,
0x4777cdfb8846b8475259c186e06c9c99ab77a97f,BabyBear,BBB,ERC721,,3.40261725e+17,1.4461725e+17,10.0,,
0x249c3a9839c27a6a79820a24e7a6fec6b5992423,Hero APE - Milo,HAM,ERC721,,3.1029e+16,2.3e+16,10.0,,
0xece4775b96c207cef81e054a3c607e9326d19d42,Mad Ape,MAPE,ERC721,,1.774e+16,6000000000000000.0,10.0,,
0x492e71fa9f56d558f30388c20779e13e7a13e0da,Deadbears,DEADBEARS2,ERC721,,911004000000000.0,10000000000.0,10.0,,
0x28d33c407b81f58038300d619b501ab9f4a71b14,LilHottie,LHT,ERC721,,4109000000000000.0,2500000000000000.0,10.0,,
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,BitsForAI,BFA,ERC721,,4.877e+16,1e+16,10.0,,
0x3bfc3134645ebe0393f90d6a19bcb20bd732964f,Radbro Webring: Radcats,RADCATS,ERC721,,9260950000000000.0,5200000000000000.0,10.0,,
0xb7f7971926cc0ba223a8e36232e6da8b0f5c887d,Mechanized Abstractions,MA,ERC721,,1.6725e+16,4400000000000000.0,10.0,,
0x0e0fc97e5337478830f30dda023339607ad1ba4c,,,ERC1155,,3636240000000000.0,500000000000000.0,10.0,,
0x638b496de69f117da030b5935c0c2a278bc36c3d,SpaceMice,SPACE,ERC721,,1.72e+16,100000000000000.0,10.0,,
0x16324ebf9a96dad13517b21ec03fc27bb056d853,Top Whale Club Pass,TWCPass,ERC721,,8.6e+17,8.6e+17,10.0,,
0x67a29c501d3d8e60cffbc80d4261d4c1de54e64b,Cat Casino Investor's Chip,CHIPS,ERC1155,,3e+17,3e+17,1.0,,
0x01ae9df9cc72ed928c6f34aa74a3449e8d5ab134,OmniBird,OBIRD,ERC721,,5.3829e+16,0.0,10.0,,
0xb895caffecb62b5e49828c9d64116fd07dd33def,Genesis Rocks,ROCKS,ERC721,,1.78017075e+18,5e+17,10.0,,
0x043474a14f17cf4f48bd07b385c077c45fd6707e,Synesthesia,SYN,ERC721,,690000000000000.0,0.0,10.0,,
0xef7862d6cdf0e2fb28374bcb32fa2e425fc8a8df,,,ERC1155,,3.2578888888e+17,1.888888888e+17,10.0,,
0x28e82b6473d933186492086ac88fef01af6392fd,The Four Seasons of Jiuzhaigou,JIUZHAIGOU,ERC721,,3.693545e+18,9200000000000000.0,10.0,,
0x63f728443b1d1a637ab4208bf49af704fd16c056,Skorge Elysium Key,SEK,ERC721,,3.364e+16,0.0,10.0,,
0x5faffabdc8d8bd547dcfe4c1eabdfb243ea4d418,Magic Snake,MS,ERC721,,,,0.0,,
0x398d8f0d7a6135370f48d48c9bfa4f6203fae2f1,Zombie Lab Pass,ZLP,ERC721,,1.3781e+17,1.0,10.0,,
0x17556251cc79b638a17753e87af3c7b2381dca79,Cat With Moon,CWM,ERC721,,,,0.0,,
0x7011ee079f579eb313012bddb92fd6f06fa43335,Yumemono ☆ 夢物,mono,ERC721,,4.3522e+16,3.18e+16,10.0,,
0x4db52a61dc491e15a2f78f5ac001c14ffe3568cb,Meme Lab,MemeLab,ERC1155,,9.7554575e+17,2110500000000000.0,10.0,,
0x0632adcab8f12edd3b06f99dc6078fe1fedd32b0,Surge Women Passport,SURGE,ERC721,,8558000000000000.0,3300000000000000.0,10.0,,
0xe8e2b12e02cefc12603e99cd414d9d9ec82068cf,My Final Form,MFFers,ERC721,,4079310000000000.0,1993100000000000.0,10.0,,
0xa8934086a260f8ece9166296967d18bd9c8474a5,WhelpsNFT,WLPS,ERC721,,1390500000000000.0,5000000000000.0,10.0,,
0x55fda4cf1e821c6f13372d6337303a97eea829c1,GRIFT SZN,GRIFT,ERC1155,,3.6427e+18,2.46e+18,10.0,,
0x852ab534c93bb308553bc5e960ea8916a89a9955,Crafted Avatars,CRAFTEDHABBO,ERC721,,3.312849e+17,2.8e+17,10.0,,
0xd144292b4936f384718eae54d1c8361d690c319d,Ordinal BTC Cloaks,BTCCLOAK,ERC721,,1210000000000000.0,0.0,10.0,,
0x5386d5d9aa2ef8680c617b206c13008ca2f8903e,Mecha Bear On Bearchain,MBOB,ERC721,,,,0.0,,
0x8a8e262861910e8e7bff93b33c33648bd122667a,CRAZY LUPPY,CZL,ERC721,,6.85e+17,3.1e+17,10.0,,
0x00b218b99e563c6608f1021ca201ccd5b4f96d1d,Avium Founders' Pass,AFP,ERC721,,2.952585e+16,1.216050000000001e+16,10.0,,
0x568a6f14c8096983b341b5514930a45637e13222,SpaceCraft,SPACECRAFT,ERC721,,2.109575e+16,2190000000000000.0,10.0,,
0xa7faa37411efd5b0055754f4ae317ec1ca76e8ac,Remiliangel,RANGE,ERC721,,7490050000000000.0,1909500000000000.0,10.0,,
0x69ce31865f001e60fe3f1ca82333435843aea19a,StreetDawgs,SD,ERC721,,1.581e+16,8000000000000000.0,10.0,,
0x0eed0a2b4df338fc1bca6115e4100592632d14cd,MoonQuacks,MQ,ERC721,,8868400000000000.0,1690000000000000.0,10.0,,
0x1cef785aa885836cee4f53b6ace83d187d819639,Wheyfus anonymous :3,UwU,ERC721,,1.69e+16,5000000000000000.0,10.0,,
0x417cf58dc18edd17025689d13af2b85f403e130c,Crypteriors,Crypterior,ERC721,,7240000000000000.0,1000000000000000.0,10.0,,
0xcb323294d1cfb4547126b0e299af2e1fab7f1943,OMNIS,OMNIS,ERC721,,421069999999999.9,99999999999999.0,10.0,,
0x6fecaa110f74c8181e4a90285b1065be32596c9d,MightyBabyDragons,MBDV2,ERC721,,2.515618e+16,500000000000000.0,10.0,,
0x42d13ec4c97f9553459d4739e4f7640cd8399fe7,BitcoinBirds,BB,ERC721,,1514000000000000.0,770000000000000.0,10.0,,
0xfef25cebadadc6e30469a5a356e8b9971b9c1f6e,Pumping Parrots,PP,ERC721,,4310000022100000.0,1000000.0,10.0,,
0x19bfcdea24062e7db4e92c6742032cd89a3c8e07,FLUF Haus,,ERC1155,,7077000000000000.0,3216000000000000.0,10.0,,
0x70805bb48e5a4af2eaacfb9fae444d1181f4eaf5,Stupid Tiger,ST,ERC721,,,,0.0,,
0x6b866ce22189a16b060448df427ee8c957d8019b,Collective 168,C168-GA1,ERC721,,2.31e+16,0.0,10.0,,
0x808e5cd160d8819ca24c2053037049eb611d0542,ZOGZ Editions by Matt Furie,ZOGZ,ERC1155,,2166300000000000.0,1000000000000000.0,10.0,,
0xd96463a406e734debd0f3eabf2343bdc7a86ac83,PUMA Nitro Token,NITKN,ERC721,,4.1063e+16,3.641e+16,10.0,,
0x5b3eff90ff5541c68463434f4301d5e8c297a471,SUPER FREAK,SPRFK,ERC721,,1.250306600160614e+17,2000000000000000.0,10.0,,
0xa88209d0f1d772f5bba488a2e4bbb13921056a8b,,,ERC1155,,1.18453e+17,2814000000000000.0,10.0,,
0xed1d730ceaae6de14a5e48ff418192687195871c,WarGames by FAR,WAR,ERC721,,2.703472e+16,2200000000000000.0,10.0,,
0xf1f036cebb4b64f138e4f57754edbceb64fb80fc,Amazonia - Sebastiao Salgado,SLG,ERC721,,8.690895e+16,4.11e+16,10.0,,
0x4baeb0ed554c2b8688f42d50ad8789da205662ab,FloatingIsland-2,FI-2,ERC721,,3.109e+19,2.5e+19,10.0,,
0x6ece2e550d7848c40c26a0e704b7a19d1f8dbcf0,Silks - Sky Falls,,ERC1155,,9578000003800000.0,2400000000000000.0,10.0,,
0xa74a6005f87b0ec07872d802459330f40ff6ae86,,,ERC1155,,1.961e+16,1600000000000000.0,10.0,,
0xfcf5306ec78088dd85bb484816a1e37161b005e6,Onlybots,ONLYBOTS,ERC721,,1.13868e+16,4723500000000000.0,10.0,,
0x973e7cf876932fa820139287244b66e21b9030bc,SPOODEEMOON,SPDM,ERC721,,3.798275e+16,2.6532e+16,10.0,,
0xd0f325e434d5d8143087ccd16a7c92af223480f7,Repeat Offenders,Repeaters,ERC721,,3291700000000000.0,24000000000000.0,10.0,,
0xe221f6b31fbe0ad2b6785db131a538b25193a5f4,The Neon Pepes,NPepeO,ERC721,,120000000000000.0,100000000000000.0,10.0,,
0x9255ed258dcbafe165dccd93ea0a72f4ed88e24d,CryptoMorphMint,CMMINT,ERC721,,1.16214e+16,1600000000000000.0,10.0,,
0x94edd64585015a3bb06c6061a70fb63ef4bc3cef,processed (art): mirage,MIRAGE,ERC721,,30000000000415.1,593.0,10.0,,
0x4278ed483af804eb9a0edf59fc7c428a5a0b5c20,Degenesis,DGNS,ERC721,,1.7343430001989802e+16,2800000000000000.0,10.0,,
0x000000000000003607fce1ac9e043a86675c5c2f,CryptoPunks 721,Ͼ721,ERC721,,4.948980861386685e+19,388288657535.0,10.0,,
0xbf075913c18d8ea46c2826ddaa382b161da6cd73,Hell of a Party,HOAP,ERC721,,1.29e+16,1000000000000000.0,10.0,,
0xe18f2247fe4a69c0e2210331b0604f6d10fece9e,glitch Gallery,glitch,ERC721,,7.895e+17,5.2e+17,10.0,,
0xa9bcd4bd5b851479307fe71398ce2352c281e0c1,Geometric,GTC,ERC721,,2.0165575e+17,4e+16,10.0,,
0xa53e7fd6abc0fe9769690af55f19c2b4a13f2bc3,Karma Keys by WhIsBe,KARMAKEYSBYWHISBE,ERC721,,3.853e+16,1e+16,10.0,,
0xff7a474ba7b6a8ae9eb97c16e825a1eda8671abd,POP! By Krystal ,POP,ERC721,,7.3e+16,7e+16,10.0,,
0x0e043e39e1f9382e4b3cb9b859a1452a93993be7,ShibaArmy,SA,ERC721,,6730000000000000.0,5800000000000000.0,10.0,,
0x069eeda3395242bd0d382e3ec5738704569b8885,Grails IV,GRAILS4,ERC721,,4.3699514e+17,9.79994e+16,10.0,,
0x47474caa8383e015c0b3f22b2ae2fd8b794e4c8e,From the Fragments of Tezuka Osamu - Mosaic Art,TZKM,ERC721,,5.052541666666666e+19,1.157625e+19,3.0,,
0x31237f02f9b7ffc22ea7a9d9649520c0833d16f4,Amber Vittoria,VITTORIA,ERC721,,8126600000000000.0,3400000000000000.0,10.0,,
0xa2aed82a75e36d1dc990a3fbaed3f6cd7b371476,Surf Punks NFT,SURF,ERC721,,1.00669e+18,1.5e+16,10.0,,
0xa0529c325e2594dcc599ba6e39aa4d6b28834c53,MetaZoo Games,MetaZoo Games NFT Store,ERC721,,4.05e+16,1e+16,10.0,,
0xfb40afd6b7cb87922e4fd828771c62421447e1d5,Wolf Gen2,WGEN2,ERC721,,1.05003e+16,6200000000000000.0,10.0,,
0x57f04af51297a772ecb9657f26553ea8933bc691,DigiDragonz,DD,ERC721,,510000000000000.0,0.0,10.0,,
0x5182a9ba9eacef7997056c247ea9b5e317224a16,TinyGirls,TG,ERC721,,1.00927e+17,60000000000000.0,10.0,,
0x31a7d612788277457c03e34ecd4efe4d6e6a8e39,Project Kaito,KAITO,ERC721,,2201400000000000.0,224000000000000.0,10.0,,
0x9b1750e5e27b491f2e3b3fa969e11a41f4ebb550,Dorkz,DORK,ERC721,,3950000000000000.0,700000000000000.0,10.0,,
0x43e9103650ea0462afecf35b6b46b745a4eb4fab,8th Wonders,8THWONDERS,ERC721,,1.216414e+17,7800000000000000.0,10.0,,
0x0cb87fb297fe8574d5431a9e5df0c7f30b2cfba3,SMS,SMS,ERC721,,2966750000000000.0,2688000000000000.0,10.0,,
0x5df8462548a3ea3bbb91767a6e47a770e5252359,,,ERC1155,,2.7095639998994e+16,3757000000000000.0,10.0,,
0xa0daea23850728b20b007b4d833f6853928288d6,Balance Pioneer Badge,BPBT,ERC721,,2170600000000000.0,1599000000000000.0,10.0,,
0x50b8740d6a5cd985e2b8119ca28b481afa8351d9,RTFKT,RTFKT,ERC721,,1.3151e+19,2e+18,10.0,,
0xec82aa4cd9d4c7c209e5e2adb2dc90ab3b95c015,The Feline Experiment,TFE,ERC721,,1150300000000000.0,1000000000000.0,10.0,,
0xf9e631014ce1759d9b76ce074d496c3da633ba12,Founders of Zo World,\z/,ERC721,,1.927798e+17,1e+17,10.0,,
0x29aa0bf7e7bd17a201ac9270cdd21bdd53d2abb6,FernDaddy,FernDaddy,ERC721,,3092120000848495.5,82200008484955.0,10.0,,
0x16ef6e8563456283f50654a8fb16056a88eecbb5,ApeZuki,APEZ,ERC721,,2245100000000000.0,0.0,10.0,,
0x39223e2596bf8e1de3894f66947cacc614c24a2f,Suki Learns to Fly,SUKI,ERC721,,109000000000000.0,50000000000000.0,10.0,,
0x87b5d8fe6cf8b37678b6cef7cca23a4852883c48,EightEightEight,888,ERC721,,7425010000000000.0,2000000000000000.0,10.0,,
0xedd960709617f150844bcef07b46f4c078a99a07,E3 Serum,E3S,ERC1155,,5.01657e+17,3.9195e+17,10.0,,
0xc850d7e5aa630f18ff5d786b3c75b3ef3646e012,The Valkyries NFT,VLKRS,ERC721,,801000000000000.0,10000000000000.0,10.0,,
0xbe440a8cd331cadb9ab611c6000072beb74b963a,Blockalizer:Chroma,CHROMA,ERC721,,6827000000000000.0,1000000000000000.0,10.0,,
0x3d74450d135f16b6fa20c1211c6faef93ee73d7c,Women of Aradena,WOA,ERC721,,1.01894e+16,1500000000000000.0,10.0,,
0x66b25eda64d507fba4ad0eee4c9498552ff698fd,The Moment by Pak x Trevor Jones,THEMOMENTBYPAKXTREVORJONES,ERC721,,2.8055000877192983e+19,5263157894737.0,6.0,,
0x4791cbe40ca5a839c07d498d0bfd84ad3c4bbb08,PartyLand,PLD,ERC721,,2.1101e+18,1.01e+17,10.0,,
0x7509fb53526396937ede6b26d4b2dc8e12e2c376,WhosjiLabs,WhosjiLabs,ERC721,,8882520000000000.0,1400000000000000.0,10.0,,
0x01cc1bd2dece86e54481f1e6aeffc2fcc6915480,Entropy by Nahiko,ENTROPY,ERC721,,7.06178e+16,4.8108e+16,10.0,,
0x5f7cedf538262661f06f9f5a0d9230c7b65a3f3f,NOT A RUG,NAR,ERC721,,1290000000000000.0,300000000000000.0,10.0,,
0xbfc5f30e9da14d9506a0ea1eea71e2bf6bb0c3f9,,,ERC1155,,4001980000000000.0,2000000000000000.0,10.0,,
0x137158c1042ffdaad42feba6a04ad06d2e36cb63,Meta Pirates,MP,ERC721,,5200625000000000.0,1000000000000000.0,10.0,,
0x83ddafaa7f037c4fa7e1c47f91adac2f0eaf1bb5,The Other Avatars by Saatchi Art,TOA,ERC721,,9454330000000000.0,4641000000000000.0,10.0,,
0x864ff5975607fb053056a4fb4c67f557028f7320,ArtGrails,GRAIL,ERC721,,2.23637e+16,5200000000000000.0,10.0,,
0xd95c08db87628febfc551c1ff1cfc9fe1269ef9c,Timeless Ape Club,TIMELESS,ERC721,,9033600000000000.0,5400000000000000.0,10.0,,
0x67df41edf21e1c581a77e939f60db7baa5e96993,Kryptic Kids,Degenerate,ERC721,,1869999999999999.5,1000000000000000.0,10.0,,
0x29b062eea5700591aa4ff763a1cade4877e8987c,MetaDoge2D,MT2D,ERC721,,5580000000000000.0,3000000000000000.0,10.0,,
0xbbdcdb3743aa88c0e1ddedd92ecb02e5afc1f9ca,MetaaniKizunaAI,MTANAI,ERC721,,2.76e+17,2e+17,10.0,,
0x652599872d2b2a633cdd83d394fe2fce4dcefc74,JERKS,JERKS,ERC721,,2.240635e+16,1.15e+16,10.0,,
0x294fed5f1d3d30cfa6fe86a937dc3141eec8bc6d,PROOF Blocks 2,PRFBLCKS2,ERC721,,3.5974715e+17,4.88e+16,10.0,,
0x93f5813b47f02157cf53b3a294746c95f6098948,OnePixel,OP,ERC721,,8.75e+16,0.0,10.0,,
0xcb52ee1e1ae95a0e2917ad48f5693623f0d2273c,DarkZodiac,DARKZ,ERC721,,770000000000000.0,200000000000000.0,10.0,,
0xea89b8b10b689f3445cf663d3f6b313a8edd726a,,,ERC1155,,9.036495e+16,4.884300000000001e+16,10.0,,
0xfa5aa65c1ea8ca3158d8c8806d947f1364795f4c,Space Bugs,,ERC1155,,2.86975e+16,2000000000000000.0,10.0,,
0x270edbe355ba17f787503c372464ecbaf3ada61a,z00tz Anchor Club,ZAC,ERC721,,1.0961897e+16,6693000000000000.0,10.0,,
0x05df4ada01d4b7d46996eb01a0c7607ebbcc09e4,g00fs,GOOF,ERC721,,6309684040000000.0,100000000.0,10.0,,
0x13bd972b0bfaefc9538a43c1fda11d71c720cd47,BoxcatPlanet,BCP,ERC721,,2313800000000000.0,1700000000000000.0,10.0,,
0x7e1eb529d44831a8590e5d6bfdd856c2fdac9cf4,Magma XYZ,MGM,ERC721,,1.594015e+16,2499000000000000.0,10.0,,
0x67995f1d21e149d254553d6693657ec29b149505,Aku Chapter IX: The Mission by Micah Johnson,AKUCHAPTERIXTHEMISSIONBYMICAHJOHNSON,ERC721,,3.061041e+17,7537500000000000.0,10.0,,
0x2f073c4a897c615101fe4df00ea0869191c6fa8d,Drunk Robots,DR,ERC721,,4060000000000000.0,1600000000000000.0,10.0,,
0xa4ce6294856ed8e9fce89323c2e62392a27ca40d,Bean Frogs,BF,ERC721,,2.3208e+17,1e+17,10.0,,
0xef0176ab7325c24b724ba4f2604c370c5da29e87,LivesOfKevin,LOK,ERC721,,3007100000000000.0,0.0,10.0,,
0xc30444570e61027d2282235129b9026a20fe252b,Mosaics  Art,MOSA,ERC721,,3.0995e+16,1.2e+16,10.0,,
0xea508034fcc8eeff24bf43effe42621008359a2e,PixieJars,PJNFT,ERC721,,1.2239060016061412e+16,1600000000000000.0,10.0,,
0xeba8b372776397ef3a030e3cd0c58b9d2ad3a449,Starbirds,Starbirds,ERC721,,6280000000000000.0,0.0,10.0,,
0x97c8f6d83cc05db56be55f1f189c3eb7a5c8fc16,Urbit,uis,ERC721,,9.51125e+19,1.5e+17,4.0,,
0x305c57916d36b6f05094a8708b166d90ba8db1c0,Blox,BLX,ERC721,,5.824e+16,100000000000000.0,10.0,,
0xe01569ca9b39e55bc7c0dfa09f05fa15cb4c7698,Gallery Membership Cards,GMC,ERC1155,,1.4144500000000002e+16,2000000000000000.0,10.0,,
0x61fce80d72363b731425c3a2a46a1a5fed9814b2,CyborgMercenariesCm,CYBORG,ERC1155,,1000000000000.0,1000000000000.0,10.0,,
0xd7fbff0fd48de02901e19b192cc59b1c31198526,Thunderbirds International Rescue Club,FAB,ERC721,,2480000000000000.0,2000000000000000.0,10.0,,
0x7fe4758142f737b39710eb49ae3e968e3c2b94c0,PunkedDoods,Dood,ERC721,,600101075000000.0,0.0,10.0,,
0x9cda227147684fc93850d596e13e82ba6599beee,PLAY SQUID GAME,SQUID,ERC721,,2.00071e+17,0.0,10.0,,
0x8ae06a29a816580cbd069e460dd57c6c964bb3da,Genesis Open Editions by Boss Logic,GENESISOPENEDITIONSBYBOSSLOGIC,ERC721,,2.34502e+17,120000000000000.0,10.0,,
0x88bb0be8202f9c66650e525ebea37febb03564c1,Zenlicious,Zenlicious,ERC721,,1.021344e+18,1.0,10.0,,
0x78e0e038347497ef2dea4ad61ab0bd2b86d38c58,Titans,TITAN,ERC721,,1.1838e+18,1e+17,10.0,,
0x4eb28031a54e8e789cd09feb7e79078fbe23b028,Zombiemice,ZMICE,ERC721,,1.5114e+16,20000000000000.0,10.0,,
0x232e97b08266510de8f43f179fd0efbfe2910975,GutterMelo,GMELO,ERC1155,,1.692757e+16,3100000000000000.0,10.0,,
0xd7d4794c65a8c453459250f56cfd363b5588a2b8,,,ERC1155,,4.712e+16,1.52e+16,10.0,,
0xc51029fb5fcd4f8748255fdf67a5410567b5566c,MarenDAO,mSIMP,ERC721,,2.475e+16,2e+16,10.0,,
0x9278d95b79297e728ecf6f59dc0a6074c2e6bf5a,Free JoJo,JOJO,ERC721,,2530000000000000.0,100000000000000.0,10.0,,
